,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9689185729329219,0.8167625391673057,0.8771826206184637,0.83289508637206,0.8172180849035529,0.8347631792850961,1.0,0.8522599167205998
truck,0.8919290561567594,0.9400127331635953,0.8373410494994937,0.8170534585379576,0.7941418236507551,0.8437627010416192,0.8757591779498196,1.0
