,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9563591348487235,0.7077979561939518,0.9710729567201142,0.9547337331317122,0.9519841679331768,0.9015127328109125,0.8613756627254446,0.7227199470393639,1.0,0.9724437085966006
cat,0.9252008108160465,0.7115365930177939,0.9618543605514898,0.988167313707667,0.9542447709434605,0.9105515023419019,0.8427336385760049,0.7328868830100728,0.9728241270355626,1.0
