,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9593975905850332,0.8073730448633685,0.8756794333699334,0.8451658846635635,0.8403092711442401,0.8261539613070844,1.0,0.845920814066777
truck,0.8935722789625637,0.9326107836341578,0.8360222130970059,0.8185264440291705,0.8104057717671072,0.8321997765316743,0.8766627319783206,1.0
