,airplane,automobile,deer,dog,frog,horse
frog,0.8072558099706494,0.6805354202402444,0.8831866677075683,0.8470408984235009,1.0,0.781981203658037
horse,0.8559240634942781,0.6308988201532817,0.9037563663540618,0.8942032217062278,0.7152175282921507,1.0
