,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9182978819492835,0.7181514498326383,0.981536452450322,0.9569407709170229,0.9328600215204131,0.9405057167762831,0.8074390061814736,0.7580489667486041,1.0,0.9862197336239594
cat,0.8881575497037999,0.7306831924749225,0.9712342265881599,0.9863206336310956,0.9331478085705737,0.943304097832178,0.7857035678303518,0.7746404296178158,0.986808493751103,1.0
