,airplane,automobile,deer,dog,frog,horse
frog,0.799246162697548,0.6779922650392001,0.8873438232403121,0.8418242216832867,1.0,0.7935935273396533
horse,0.8717959875150366,0.6032950618386361,0.9258543236146544,0.8919519343235364,0.7071026927081366,1.0
