,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.964856482849443,0.8023135439215434,0.8773521747426329,0.8315040943377705,0.8475424210832073,0.8293207717170397,1.0,0.8471105113483632
truck,0.8929334725712281,0.934735941644727,0.8333189345233039,0.8164413863694977,0.8114143392362045,0.8358222847999712,0.8753336408550674,1.0
