,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9662231863351151,0.787746560546438,0.8782931410880358,0.8580957711943424,0.8409222426177759,0.8362405696773603,1.0,0.8324785285409325
truck,0.8839208116068065,0.9309208073209191,0.8340667655537776,0.8290568554132511,0.8102235168199651,0.8418620544284321,0.8699491888568487,1.0
