,airplane,automobile,deer,dog,frog,horse
frog,0.7980019889875352,0.6907189829116305,0.8847158684798644,0.8419517387597908,1.0,0.7846114208611792
horse,0.8685513049201166,0.6325765391737849,0.9107293195446995,0.8924125505607148,0.6957302858006842,1.0
