,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9137232932552668,0.7612371695832371,0.9853488740454216,0.9553510658559786,0.9523396168172479,0.9145137942231697,0.8192039296485192,0.7106034385701925,1.0,0.9876788180009666
cat,0.8881992244249041,0.767946764010912,0.97264460434855,0.9844287111326101,0.939003561483118,0.9239953992929795,0.8027060857639687,0.7331331727778598,0.9879424767650976,1.0
