,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9722209834189295,0.8008063484324821,0.8748534188587771,0.8428315556314134,0.8408349531830692,0.8319715149541335,1.0,0.8364812255211953
truck,0.8926646284006304,0.9416563161928778,0.8286339924443553,0.8172793040716193,0.8063440917823002,0.8393288521822191,0.8740928149259978,1.0
