,airplane,automobile,deer,dog,frog,horse
frog,0.7929028346851743,0.6885976713971742,0.892147954516239,0.8361874464120571,1.0,0.7901640929893554
horse,0.8632115624908271,0.6132376507932977,0.920172208227283,0.893260157638433,0.7101184208501592,1.0
