,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9672757838545094,0.8015277507882657,0.8686248743870286,0.8399868634996314,0.8405009638522072,0.8319875159238121,1.0,0.8500962476945455
truck,0.89179133732348,0.9329789603802955,0.8311351933988722,0.8194569138408541,0.8091838830047773,0.8383810141699559,0.8770726978817649,1.0
