,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.908206999092448,0.7116278135720859,0.9851091958831897,0.9637052837548193,0.9362210564935023,0.9308818702007556,0.83989580530757,0.7371768052882604,1.0,0.9871751704073686
cat,0.8836521868825322,0.7256053299395615,0.9717335861478327,0.9892320766890571,0.9279815858088973,0.9357697426037495,0.8203089550208693,0.7578522858004118,0.9878642511070888,1.0
