,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.8667780444398491,0.6961740145525832,0.9972093331041115,0.994063003156899,0.9944025874255831,0.9741823731582367,0.7661433763398016,0.714134095368689,1.0,0.9969131724542468
cat,0.8555656700301817,0.7002268213844787,0.9960620848523072,0.9988853980466903,0.9943960996427111,0.9756299730918226,0.7595017827369952,0.7226752437837456,0.9970569264310677,1.0
