,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9670077844556065,0.8033886562208828,0.8789264305932775,0.8368173814596765,0.8310793380789181,0.839694673911723,1.0,0.8430857352799156
truck,0.8867290340499216,0.9317144616624398,0.838420406942288,0.8197694083813434,0.8099897891911697,0.8419799290143218,0.8713969707585156,1.0
