,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9663013979143285,0.8089574856281536,0.8720277705036998,0.8410411453240366,0.8407229145299568,0.832646867516661,1.0,0.8383024185831637
truck,0.8895693516241227,0.935543223834259,0.8327250575693433,0.8220060574824231,0.8118782258419937,0.8357006787428642,0.8725774049049937,1.0
