,airplane,automobile,deer,dog,frog,horse
frog,0.7847362720280514,0.7466542555913536,0.8616778597811224,0.829455181883479,1.0,0.7774764307159935
horse,0.8961538484241615,0.5839440121142285,0.9499275608530027,0.9389157480018506,0.6310588306067568,1.0
