,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9605007891632273,0.8011022860167469,0.8793897821866391,0.8429339790346504,0.8348170877961697,0.8336637259767279,1.0,0.8475923498258386
truck,0.8913586070680345,0.934791435738102,0.8362287397975685,0.8195201630838758,0.8079249447049609,0.8326417158540043,0.8775343937534541,1.0
