,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.8837665281759941,0.7282234423142125,0.9938269325962418,0.9895150301370355,0.9902975922894377,0.942224564948734,0.7858675968616252,0.6918139997855183,1.0,0.9944643128912011
cat,0.8664107979090192,0.7329055714436508,0.9925929367250443,0.9981311169029493,0.9901196264231464,0.9458302587485091,0.7748492877979101,0.7044391414706906,0.9947212625790801,1.0
