,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9639043388636223,0.8198190513168158,0.8718893758574368,0.828414706923776,0.826334263548933,0.8281724932988486,1.0,0.8614657701905679
truck,0.8968041413846045,0.9320674829733271,0.8364333261642838,0.812672755281809,0.8059728733388807,0.8351302802831944,0.8809191405739006,1.0
