,airplane,automobile,deer,dog,frog,horse
frog,0.7932165138873705,0.7131586852739932,0.8766402803509113,0.8398490822243825,1.0,0.7771354382633424
horse,0.8566196398016346,0.6386251500038571,0.9196503986208004,0.8982048659192966,0.6868999456544111,1.0
