,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9609839039912574,0.8040316118152728,0.8716102750339662,0.8442105295542852,0.8399206908845378,0.8272630675946809,1.0,0.8519799211259995
truck,0.8961679771567458,0.9285906193585519,0.8333766569641772,0.8221766988974442,0.8135260685211156,0.8309676764263765,0.8751943026755886,1.0
