,airplane,automobile,deer,dog,frog,horse
frog,0.8062536140407555,0.6544940237799549,0.8953861737748204,0.8425824024657314,1.0,0.8012837859387378
horse,0.8619664131916018,0.5481816997852467,0.9394359692711114,0.9156656093993807,0.7347503083526593,1.0
