,airplane,automobile,deer,dog,frog,horse
frog,0.8081515139515743,0.6606294929151013,0.8945322097450369,0.8462664559174116,1.0,0.7904203274708759
horse,0.8488920237515208,0.6038944556442443,0.9167527684332497,0.8962831497442969,0.7341776024266884,1.0
