,airplane,automobile,deer,dog,frog,horse
frog,0.7652868650715183,0.7786771856974116,0.8765072453496454,0.8161069271225616,1.0,0.763421776758863
horse,0.8942255654965053,0.6680388116440013,0.9438474202292492,0.9227181440149738,0.5711700586152704,1.0
