,airplane,automobile,deer,dog,frog,horse
frog,0.7765920910663981,0.7242063742458733,0.874406258294179,0.83621274549328,1.0,0.7885825309002699
horse,0.893388866802797,0.5819091002199036,0.9461603118375532,0.9205392134614572,0.6580025076782889,1.0
