,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.964527275772612,0.7974231789818325,0.8760634034801661,0.8524717875960522,0.8408307526111232,0.8350605203956526,1.0,0.8336230811625616
truck,0.8852542400921941,0.93637000816706,0.8293283803719402,0.8253296078519987,0.8132001922325772,0.8369163215303714,0.8736012497538583,1.0
