,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9506015040316885,0.7582032726980572,0.9668468274889039,0.9280319415266001,0.9476999115157129,0.8850948976207156,0.8768278134938471,0.728243655977062,1.0,0.9584501756474127
cat,0.9062763166265526,0.7565158517581316,0.9605438384599806,0.9769647957783456,0.9441152977668711,0.9041694423762686,0.8490937249529882,0.7448394105446242,0.9574813217362373,1.0
