,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9307117273111144,0.7518242960073538,0.9760258971297637,0.9591442867614794,0.9680588535508818,0.8900718508616182,0.8587734927082273,0.6817998201330762,1.0,0.9835897755364852
cat,0.903494632061657,0.7602196083829773,0.9658022321885354,0.985930574733996,0.9589718497395422,0.8953618220060217,0.842914587207697,0.7045586600627249,0.9827460336168484,1.0
