,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9447737917195866,0.735976180380961,0.9617993913206919,0.914145445623742,0.9205760668141311,0.9029227220284652,0.8727733340425007,0.7905014055380969,1.0,0.9565316625318248
cat,0.8952656865930447,0.7323489441067335,0.9600308441225656,0.9711523690890199,0.924621484364281,0.9146975249850422,0.8484806007933439,0.7959956816110801,0.9574068643348892,1.0
