,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9445196326893923,0.7487132762435538,0.9650300601700139,0.9384596181999627,0.9576753628081188,0.903387666210615,0.8517866962325812,0.7261192312157749,1.0,0.9643084562299873
cat,0.9124370287240671,0.7466477531878984,0.9620585442019832,0.9808420622890854,0.9525630380506778,0.9241563744030389,0.8293804707901267,0.7281251262048403,0.9637896021482821,1.0
