,airplane,automobile,deer,dog,frog,horse
frog,0.7920846692947829,0.6683632663511523,0.8963155988849741,0.8477224310440371,1.0,0.7955140344250535
horse,0.8483839978921571,0.6049506023457855,0.9243142109759083,0.8988336080037818,0.7235175807823675,1.0
