,airplane,automobile,deer,dog,frog,horse
frog,0.8103548100583455,0.6634390987863951,0.8799036863064178,0.8540480989003644,1.0,0.7922543059484772
horse,0.8663495836176108,0.5789052376903959,0.9252489398724522,0.9084784534100864,0.7210177854094548,1.0
