,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9489289983818165,0.7442231683957972,0.9626014058001096,0.9370038061290026,0.9425350263401299,0.887149407667761,0.8595772984576402,0.7587348343450988,1.0,0.9592460544826444
cat,0.9142432167897714,0.7398476915774173,0.9568040886204665,0.9815340799942848,0.9396427565929095,0.8995637897521016,0.8430450276164498,0.768069863972708,0.9572494850838912,1.0
