,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9369731099217741,0.6985778284701791,0.9887736071109451,0.9639668096460501,0.9650047013524102,0.9280745598598412,0.8580345591110645,0.672000950175126,1.0,0.9885938743526097
cat,0.9143412803347992,0.7009703541353809,0.9820912132504875,0.9882241580572345,0.9564478945372482,0.9359311125614047,0.8453827543561306,0.6879915353794581,0.9886196973878559,1.0
