,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9247829586401246,0.7741171620568718,0.9823338317810152,0.9507165890563996,0.9498227227608722,0.9241064326828241,0.8036978770731892,0.7198220390594344,1.0,0.970600386889269
cat,0.8891372800350622,0.7874182142621109,0.9643582884910379,0.9872918616016613,0.9488765657120795,0.9108931559120523,0.797926659802636,0.7424234057650901,0.9716745684182699,1.0
