,airplane,automobile,deer,dog,frog,horse
frog,0.7964682528183289,0.6692192418260803,0.8875676222227955,0.8508083337177486,1.0,0.7959365494150468
horse,0.8603484444752362,0.5954927183837722,0.9175541091339269,0.9058682767575894,0.7207364512494754,1.0
