,airplane,automobile,deer,dog,frog,horse
frog,0.784024460772977,0.6821791192430529,0.885359610978035,0.841227605463496,1.0,0.8072092035424392
horse,0.8917578934225697,0.49191858049624726,0.9611064492064263,0.9313390279023157,0.723878048972441,1.0
