,airplane,automobile,deer,dog,frog,horse
frog,0.786949640744882,0.6761196706577712,0.8888083970714671,0.8470455575138152,1.0,0.8010767340120645
horse,0.8619028186063935,0.5644653366986949,0.9426708667895782,0.9211397221022519,0.7098212558030814,1.0
