,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9362043288368314,0.754194346141727,0.9827572610875716,0.9478900238207947,0.9628021443265542,0.89100228459899,0.8397883735438736,0.7070320436341003,1.0,0.9783291940095573
cat,0.9043086534450924,0.7608430316187984,0.9639544576218937,0.9891372325758966,0.9477150374493803,0.9032082682764988,0.8240079241426141,0.7276348054603663,0.9791905894094595,1.0
