,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9633556457073257,0.8101467536963912,0.8805151216438699,0.8475756750504824,0.817409623622279,0.8320908876843173,1.0,0.8489062925953346
truck,0.8908883847678966,0.9301744811271724,0.8427815618508638,0.8283327591192786,0.7917572815989706,0.8435711772085602,0.8724943543272577,1.0
