,airplane,automobile,deer,dog,frog,horse
frog,0.7788645112307738,0.7002649252368931,0.8842224937331018,0.8419175067241955,1.0,0.7947305630750356
horse,0.8598808840562627,0.5832341720457825,0.9464218154587815,0.9212134898518646,0.6892496385873088,1.0
