,airplane,automobile,deer,dog,frog,horse
frog,0.7949696132303555,0.6763624000204109,0.8845034643269181,0.8493401078515019,1.0,0.7948244145708135
horse,0.8801470409993373,0.5727731544125361,0.9339546366319835,0.9185774617012948,0.6945477062548483,1.0
