,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9562413366373302,0.7430248718241488,0.968714146970569,0.9311070373362941,0.9549054466916579,0.8871880904716879,0.895665356271828,0.7004937927263899,1.0,0.9626599210700943
cat,0.9104286889062134,0.7472725104894946,0.9584643166965813,0.9800120408885307,0.948217762840358,0.9110721774672904,0.8626090124057337,0.7201471140550473,0.9617763762507507,1.0
