,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.96311853275094,0.8032411174605413,0.8694928270506515,0.8461616739762957,0.8339389837400725,0.8327230451522182,1.0,0.851323819869281
truck,0.8945638619738023,0.9292506645241816,0.8319235156906074,0.8230181752392176,0.8114397204476443,0.8327839685575033,0.8770200935670434,1.0
