,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9769424798128953,0.7911924410101356,0.8769130225783639,0.8322549360352831,0.8416101163280122,0.8328004285302026,1.0,0.8482865757051072
truck,0.8893389475718297,0.9488019002972861,0.8269934412945502,0.8126764267155474,0.7995757190717456,0.8414900443581962,0.8811235206908449,1.0
