,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9638995989307174,0.8053553082906204,0.8709821787909561,0.845668435665809,0.8385927554743414,0.8270274921876477,1.0,0.8484742306599081
truck,0.8935734734138342,0.9386517951480524,0.8306612184074966,0.8208482688312377,0.8041194896366983,0.8327843526807155,0.8793614018819651,1.0
