,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9584265787064343,0.8170905892430899,0.8747980692098117,0.8368627725327173,0.8343316723932117,0.8268531735491135,1.0,0.8516371443656214
truck,0.8921918869567489,0.931926157463165,0.8383427710150548,0.8214626940476311,0.8095910447431865,0.8330267870955299,0.8734586586786837,1.0
