,airplane,automobile,deer,dog,frog,horse
frog,0.78431259547479,0.6606092141048006,0.8985750640137549,0.8510196375421324,1.0,0.805483488864522
horse,0.8440019744710974,0.573026967453831,0.9406422548206241,0.9253930585081303,0.7169357447463174,1.0
