,airplane,automobile,deer,dog,frog,horse
frog,0.8039418906256183,0.6501416994166791,0.8982184616915769,0.8545097494316898,1.0,0.7931881988344358
horse,0.8538339248288864,0.5943115896909893,0.9201335499389356,0.9001104601647066,0.731610475376482,1.0
