,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9613431293214649,0.8139383409888886,0.8694897042899254,0.8410876086009285,0.8321209637309723,0.8262790426786164,1.0,0.8557412103892038
truck,0.8977397158458323,0.9303689463418967,0.8339886947284443,0.8218429814486062,0.8087781649311232,0.8307544151886774,0.87652708151542,1.0
