,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9614834705513922,0.8135826143047304,0.8728297205122446,0.837638339948718,0.8326816181272199,0.8271996302807724,1.0,0.8545846062749225
truck,0.896769894401358,0.9304220247922924,0.8374810072111433,0.8152655982529784,0.8080557832793016,0.8350563831045772,0.8769493089583491,1.0
