,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.978886151183369,0.802602652853462,0.8710631569313649,0.8333155822566477,0.8199514851849163,0.8325003836186009,1.0,0.8616805879716392
truck,0.8895738642759555,0.9500935737789611,0.8254674245467354,0.8187062480078395,0.7877820158709281,0.8408060355502155,0.8875708379693649,1.0
