,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9201506980569237,0.7937939536099895,0.9808760273400632,0.947861635995567,0.9517224877277278,0.9053196892797799,0.8029781162665675,0.7268595667359685,1.0,0.9704378249874129
cat,0.883684862981405,0.8046226382548097,0.9604975678193172,0.9878209271035775,0.9443592037626928,0.8970007474786968,0.7979551282788441,0.7522379972170793,0.9718209271035776,1.0
