,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9877862671709684,0.7947932916329586,0.8719735959350247,0.8276564130712283,0.827355880159078,0.8331983282297034,1.0,0.8572362238010385
truck,0.8868264897602888,0.9614909239922826,0.8168193316648698,0.8090557586906958,0.7880732412102281,0.8409087791314258,0.896825475550209,1.0
