,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.8882673053863123,0.7328410143748727,0.9928467866659494,0.9878911556133483,0.9904032248516409,0.9265278658509616,0.8038891175366552,0.6841498267024424,1.0,0.9931837030178172
cat,0.8693528255290099,0.7378441597914619,0.9906380201009111,0.9978912166750538,0.9895678675420712,0.9325342209627558,0.7902559598653229,0.6985445455393072,0.9933711839941062,1.0
