,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9700047682229439,0.8036457655567901,0.8826553747617346,0.8330646646339827,0.853456110920932,0.827269512754801,1.0,0.8299038031488157
truck,0.8875725155607271,0.9424786118488302,0.8295500756426657,0.8123071740838008,0.8189225570238563,0.8308651188296211,0.8783039470104987,1.0
