,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9330004589307153,0.7471681778469608,0.9829479863750563,0.9516288120774504,0.9582030347409298,0.9230701255419953,0.8400414144670859,0.6875212742980313,1.0,0.9764187157217749
cat,0.9001548405337612,0.7574337468725549,0.9696665039419413,0.9874881743682701,0.9502766550521552,0.9250641538281357,0.8241748998891534,0.7090911640229391,0.9766498614910891,1.0
