,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9464728772646531,0.7548635489254446,0.9588062249763653,0.9364091851990733,0.9428727907452241,0.879919846507432,0.8614008890821232,0.7623347414282153,1.0,0.9569198958714691
cat,0.9048994393954831,0.754229661831468,0.9536203848975712,0.9827728434464422,0.9395956590537974,0.8965762801381509,0.8397239219891359,0.7728310983955377,0.9557507108524135,1.0
