,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9792957056556819,0.8179557159464763,0.8561869914989463,0.8199395527605454,0.8251782819288598,0.8257858871025172,1.0,0.875657865106973
truck,0.8970057848454176,0.9485794287654933,0.8207058794687008,0.8088885358985457,0.7950413961286877,0.8365731260059303,0.8932058488872247,1.0
