,airplane,automobile,deer,dog,frog,horse
frog,0.765615985104654,0.7662585111952814,0.8757115628961538,0.8222251042585528,1.0,0.770188836545358
horse,0.8956983597308318,0.6390433363219606,0.941816350842697,0.9386034473271179,0.5848385057773926,1.0
