,airplane,automobile,deer,dog,frog,horse
frog,0.8087432765093225,0.6497726814132692,0.8914982691905837,0.8510661776070244,1.0,0.7989195952798003
horse,0.8607775873224429,0.5630857617397205,0.9308948729420498,0.9106577033467099,0.7345840746490769,1.0
