,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9386621949427432,0.7144596893997346,0.9689240318343337,0.9433425882620303,0.9459609092332177,0.9114028061084447,0.846230921897815,0.7409790215489931,1.0,0.9900378367726876
cat,0.9098012553969486,0.7192905940805066,0.9609265546188822,0.9768503517732424,0.939600374517997,0.9241194686757195,0.8328758842431321,0.745969865002006,0.9905656516915655,1.0
